"Plot Title: 20946481"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20946481, SEN S/N: 20946481)","Intensity, Lux (LGR S/N: 20946481, SEN S/N: 20946481)","End Of File (LGR S/N: 20946481)"
1061,09/26/21 04:00:00 PM,35.115,0.0,
1062,09/26/21 04:15:00 PM,35.328,0.0,
1063,09/26/21 04:30:00 PM,36.946,0.0,
1064,09/26/21 04:45:00 PM,36.295,0.0,
1065,09/26/21 05:00:00 PM,34.268,0.0,
1066,09/26/21 05:15:00 PM,32.497,0.0,
1067,09/26/21 05:30:00 PM,31.370,0.0,
1068,09/26/21 05:45:00 PM,30.659,0.0,
1069,09/26/21 06:00:00 PM,30.054,0.0,
1070,09/26/21 06:15:00 PM,29.452,0.0,
1071,09/26/21 06:30:00 PM,28.258,0.0,
1072,09/26/21 06:45:00 PM,27.468,0.0,
1073,09/26/21 07:00:00 PM,26.879,0.0,
1074,09/26/21 07:15:00 PM,26.000,0.0,
1075,09/26/21 07:30:00 PM,24.448,0.0,
1076,09/26/21 07:45:00 PM,23.581,0.0,
1077,09/26/21 08:00:00 PM,22.908,0.0,
1078,09/26/21 08:15:00 PM,22.238,0.0,
1079,09/26/21 08:30:00 PM,22.142,0.0,
1080,09/26/21 08:45:00 PM,21.951,0.0,
1081,09/26/21 09:00:00 PM,21.187,0.0,
1082,09/26/21 09:15:00 PM,21.378,0.0,
1083,09/26/21 09:30:00 PM,21.951,0.0,
1084,09/26/21 09:45:00 PM,22.333,0.0,
1085,09/26/21 10:00:00 PM,22.429,0.0,
1086,09/26/21 10:15:00 PM,22.333,0.0,
1087,09/26/21 10:30:00 PM,22.142,0.0,
1088,09/26/21 10:45:00 PM,21.951,0.0,
1089,09/26/21 11:00:00 PM,21.760,0.0,
1090,09/26/21 11:15:00 PM,21.569,0.0,
1091,09/26/21 11:30:00 PM,21.378,0.0,
1092,09/26/21 11:45:00 PM,21.282,0.0,
1093,09/27/21 12:00:00 AM,21.091,0.0,
1094,09/27/21 12:15:00 AM,21.091,0.0,
1095,09/27/21 12:30:00 AM,20.805,0.0,
1096,09/27/21 12:45:00 AM,20.615,0.0,
1097,09/27/21 01:00:00 AM,20.615,0.0,
1098,09/27/21 01:15:00 AM,20.329,0.0,
1099,09/27/21 01:30:00 AM,20.138,0.0,
1100,09/27/21 01:45:00 AM,19.948,0.0,
1101,09/27/21 02:00:00 AM,19.758,0.0,
1102,09/27/21 02:15:00 AM,19.662,0.0,
1103,09/27/21 02:30:00 AM,19.472,0.0,
1104,09/27/21 02:45:00 AM,19.092,0.0,
1105,09/27/21 03:00:00 AM,18.711,0.0,
1106,09/27/21 03:15:00 AM,18.426,0.0,
1107,09/27/21 03:30:00 AM,18.140,0.0,
1108,09/27/21 03:45:00 AM,18.045,0.0,
1109,09/27/21 04:00:00 AM,18.045,0.0,
1110,09/27/21 04:15:00 AM,17.950,0.0,
1111,09/27/21 04:30:00 AM,17.855,0.0,
1112,09/27/21 04:45:00 AM,17.950,0.0,
1113,09/27/21 05:00:00 AM,18.045,0.0,
1114,09/27/21 05:15:00 AM,18.045,0.0,
1115,09/27/21 05:30:00 AM,18.140,0.0,
1116,09/27/21 05:45:00 AM,18.236,0.0,
1117,09/27/21 06:00:00 AM,18.236,0.0,
1118,09/27/21 06:15:00 AM,18.236,0.0,
1119,09/27/21 06:30:00 AM,18.236,0.0,
1120,09/27/21 06:45:00 AM,18.236,0.0,
1121,09/27/21 07:00:00 AM,18.140,0.0,
1122,09/27/21 07:15:00 AM,17.950,0.0,
1123,09/27/21 07:30:00 AM,18.045,0.0,
1124,09/27/21 07:45:00 AM,18.140,0.0,
1125,09/27/21 08:00:00 AM,18.236,0.0,
1126,09/27/21 08:15:00 AM,18.331,0.0,
1127,09/27/21 08:30:00 AM,18.806,0.0,
1128,09/27/21 08:45:00 AM,19.377,0.0,
1129,09/27/21 09:00:00 AM,20.043,0.0,
1130,09/27/21 09:15:00 AM,20.615,0.0,
1131,09/27/21 09:30:00 AM,21.569,0.0,
1132,09/27/21 09:45:00 AM,23.869,0.0,
1133,09/27/21 10:00:00 AM,26.585,0.0,
1134,09/27/21 10:15:00 AM,28.258,0.0,
1135,09/27/21 10:30:00 AM,30.659,0.0,
1136,09/27/21 10:45:00 AM,33.222,0.0,
1137,09/27/21 11:00:00 AM,35.649,0.0,
1138,09/27/21 11:15:00 AM,37.274,0.0,
1139,09/27/21 11:30:00 AM,38.826,0.0,
1140,09/27/21 11:45:00 AM,40.185,0.0,
1141,09/27/21 12:00:00 PM,41.108,0.0,
1142,09/27/21 12:15:00 PM,41.928,0.0,
1143,09/27/21 12:30:00 PM,42.758,0.0,
1144,09/27/21 12:45:00 PM,43.723,0.0,
1145,09/27/21 01:00:00 PM,44.704,0.0,
1146,09/27/21 01:15:00 PM,44.952,0.0,
1147,09/27/21 01:30:00 PM,45.076,0.0,
1148,09/27/21 01:45:00 PM,44.457,0.0,
1149,09/27/21 02:00:00 PM,42.878,0.0,
1150,09/27/21 02:15:00 PM,42.046,0.0,
1151,09/27/21 02:30:00 PM,40.415,0.0,
1152,09/27/21 02:45:00 PM,38.268,0.0,
1153,09/27/21 03:00:00 PM,37.274,0.0,
1154,09/27/21 03:15:00 PM,36.837,0.0,
1155,09/27/21 03:30:00 PM,37.274,0.0,
1156,09/27/21 03:45:00 PM,36.511,0.0,
1157,09/27/21 04:00:00 PM,35.864,0.0,
1158,09/27/21 04:15:00 PM,35.971,0.0,
1159,09/27/21 04:30:00 PM,37.824,0.0,
1160,09/27/21 04:45:00 PM,37.055,0.0,
1161,09/27/21 05:00:00 PM,34.585,0.0,
1162,09/27/21 05:15:00 PM,32.600,0.0,
1163,09/27/21 05:30:00 PM,31.268,0.0,
1164,09/27/21 05:45:00 PM,30.457,0.0,
1165,09/27/21 06:00:00 PM,29.452,0.0,
1166,09/27/21 06:15:00 PM,28.357,0.0,
1167,09/27/21 06:30:00 PM,27.075,0.0,
1168,09/27/21 06:45:00 PM,25.708,0.0,
1169,09/27/21 07:00:00 PM,24.448,0.0,
1170,09/27/21 07:15:00 PM,23.292,0.0,
1171,09/27/21 07:30:00 PM,22.333,0.0,
1172,09/27/21 07:45:00 PM,21.378,0.0,
1173,09/27/21 08:00:00 PM,20.805,0.0,
1174,09/27/21 08:15:00 PM,20.329,0.0,
1175,09/27/21 08:30:00 PM,19.853,0.0,
1176,09/27/21 08:45:00 PM,19.567,0.0,
1177,09/27/21 09:00:00 PM,19.282,0.0,
1178,09/27/21 09:15:00 PM,18.996,0.0,
1179,09/27/21 09:30:00 PM,18.901,0.0,
1180,09/27/21 09:45:00 PM,18.711,0.0,
1181,09/27/21 10:00:00 PM,18.616,0.0,
1182,09/27/21 10:15:00 PM,18.521,0.0,
1183,09/27/21 10:30:00 PM,18.426,0.0,
1184,09/27/21 10:45:00 PM,18.236,0.0,
1185,09/27/21 11:00:00 PM,18.140,0.0,
1186,09/27/21 11:15:00 PM,18.045,0.0,
1187,09/27/21 11:30:00 PM,17.950,0.0,
1188,09/27/21 11:45:00 PM,17.950,0.0,
1189,09/28/21 12:00:00 AM,17.950,0.0,
1190,09/28/21 12:15:00 AM,17.855,0.0,
1191,09/28/21 12:30:00 AM,17.665,0.0,
1192,09/28/21 12:45:00 AM,17.950,0.0,
1193,09/28/21 01:00:00 AM,18.426,0.0,
1194,09/28/21 01:15:00 AM,19.377,0.0,
1195,09/28/21 01:30:00 AM,19.948,0.0,
1196,09/28/21 01:45:00 AM,20.234,0.0,
1197,09/28/21 02:00:00 AM,20.329,0.0,
1198,09/28/21 02:15:00 AM,20.424,0.0,
1199,09/28/21 02:30:00 AM,20.329,0.0,
1200,09/28/21 02:45:00 AM,20.234,0.0,
1201,09/28/21 03:00:00 AM,20.043,0.0,
1202,09/28/21 03:15:00 AM,19.948,0.0,
1203,09/28/21 03:30:00 AM,19.758,0.0,
1204,09/28/21 03:45:00 AM,19.472,0.0,
1205,09/28/21 04:00:00 AM,19.092,0.0,
1206,09/28/21 04:15:00 AM,18.711,0.0,
1207,09/28/21 04:30:00 AM,18.236,0.0,
1208,09/28/21 04:45:00 AM,17.855,0.0,
1209,09/28/21 05:00:00 AM,17.475,0.0,
1210,09/28/21 05:15:00 AM,17.094,0.0,
1211,09/28/21 05:30:00 AM,16.903,0.0,
1212,09/28/21 05:45:00 AM,16.808,0.0,
1213,09/28/21 06:00:00 AM,16.808,0.0,
1214,09/28/21 06:15:00 AM,16.808,0.0,
1215,09/28/21 06:30:00 AM,16.903,0.0,
1216,09/28/21 06:45:00 AM,16.903,0.0,
1217,09/28/21 07:00:00 AM,16.999,0.0,
1218,09/28/21 07:15:00 AM,17.189,0.0,
1219,09/28/21 07:30:00 AM,17.475,0.0,
1220,09/28/21 07:45:00 AM,17.760,0.0,
1221,09/28/21 08:00:00 AM,18.045,0.0,
1222,09/28/21 08:15:00 AM,18.521,0.0,
1223,09/28/21 08:30:00 AM,19.092,0.0,
1224,09/28/21 08:45:00 AM,19.662,0.0,
1225,09/28/21 09:00:00 AM,20.138,0.0,
1226,09/28/21 09:15:00 AM,20.805,0.0,
1227,09/28/21 09:30:00 AM,21.855,0.0,
1228,09/28/21 09:45:00 AM,24.158,0.0,
1229,09/28/21 10:00:00 AM,26.879,0.0,
1230,09/28/21 10:15:00 AM,28.655,0.0,
1231,09/28/21 10:30:00 AM,31.064,0.0,
1232,09/28/21 10:45:00 AM,33.848,0.0,
1233,09/28/21 11:00:00 AM,36.079,0.0,
1234,09/28/21 11:15:00 AM,37.714,0.0,
1235,09/28/21 11:30:00 AM,39.502,0.0,
1236,09/28/21 11:45:00 AM,40.761,0.0,
1237,09/28/21 12:00:00 PM,41.928,0.0,
1238,09/28/21 12:15:00 PM,42.639,0.0,
1239,09/28/21 12:30:00 PM,43.118,0.0,
1240,09/28/21 12:45:00 PM,43.966,0.0,
1241,09/28/21 01:00:00 PM,43.480,0.0,
1242,09/28/21 01:15:00 PM,43.359,0.0,
1243,09/28/21 01:30:00 PM,43.359,0.0,
1244,09/28/21 01:45:00 PM,43.118,0.0,
1245,09/28/21 02:00:00 PM,41.341,0.0,
1246,09/28/21 02:15:00 PM,38.379,0.0,
1247,09/28/21 02:30:00 PM,38.490,0.0,
1248,09/28/21 02:45:00 PM,36.187,0.0,
1249,09/28/21 03:00:00 PM,35.435,0.0,
1250,09/28/21 03:15:00 PM,35.971,0.0,
1251,09/28/21 03:30:00 PM,36.728,0.0,
1252,09/28/21 03:45:00 PM,35.328,0.0,
1253,09/28/21 04:00:00 PM,34.903,0.0,
1254,09/28/21 04:15:00 PM,34.796,0.0,
1255,09/28/21 04:30:00 PM,36.511,0.0,
1256,09/28/21 04:45:00 PM,35.435,0.0,
1257,09/28/21 05:00:00 PM,31.983,0.0,
1258,09/28/21 05:15:00 PM,30.054,0.0,
1259,09/28/21 05:30:00 PM,29.752,0.0,
1260,09/28/21 05:45:00 PM,29.053,0.0,
1261,09/28/21 06:00:00 PM,28.060,0.0,
1262,09/28/21 06:15:00 PM,27.173,0.0,
1263,09/28/21 06:30:00 PM,26.390,0.0,
1264,09/28/21 06:45:00 PM,25.416,0.0,
1265,09/28/21 07:00:00 PM,23.966,0.0,
1266,09/28/21 07:15:00 PM,22.429,0.0,
1267,09/28/21 07:30:00 PM,21.091,0.0,
1268,09/28/21 07:45:00 PM,20.043,0.0,
1269,09/28/21 08:00:00 PM,19.187,0.0,
1270,09/28/21 08:15:00 PM,18.711,0.0,
1271,09/28/21 08:30:00 PM,18.331,0.0,
1272,09/28/21 08:45:00 PM,18.331,0.0,
1273,09/28/21 09:00:00 PM,18.616,0.0,
1274,09/28/21 09:15:00 PM,18.996,0.0,
1275,09/28/21 09:30:00 PM,19.377,0.0,
1276,09/28/21 09:45:00 PM,19.377,0.0,
1277,09/28/21 10:00:00 PM,19.377,0.0,
1278,09/28/21 10:15:00 PM,18.996,0.0,
1279,09/28/21 10:30:00 PM,18.806,0.0,
1280,09/28/21 10:45:00 PM,18.616,0.0,
1281,09/28/21 11:00:00 PM,18.616,0.0,
1282,09/28/21 11:15:00 PM,18.806,0.0,
1283,09/28/21 11:30:00 PM,18.901,0.0,
1284,09/28/21 11:45:00 PM,18.806,0.0,
1285,09/29/21 12:00:00 AM,18.616,0.0,
1286,09/29/21 12:15:00 AM,18.616,0.0,
1287,09/29/21 12:30:00 AM,18.521,0.0,
1288,09/29/21 12:45:00 AM,18.140,0.0,
1289,09/29/21 01:00:00 AM,17.855,0.0,
1290,09/29/21 01:15:00 AM,18.045,0.0,
1291,09/29/21 01:30:00 AM,18.331,0.0,
1292,09/29/21 01:45:00 AM,18.711,0.0,
1293,09/29/21 02:00:00 AM,18.711,0.0,
1294,09/29/21 02:15:00 AM,18.711,0.0,
1295,09/29/21 02:30:00 AM,18.806,0.0,
1296,09/29/21 02:45:00 AM,18.616,0.0,
1297,09/29/21 03:00:00 AM,18.616,0.0,
1298,09/29/21 03:15:00 AM,18.426,0.0,
1299,09/29/21 03:30:00 AM,18.426,0.0,
1300,09/29/21 03:45:00 AM,18.426,0.0,
1301,09/29/21 04:00:00 AM,18.711,0.0,
1302,09/29/21 04:15:00 AM,18.996,0.0,
1303,09/29/21 04:30:00 AM,18.996,0.0,
1304,09/29/21 04:45:00 AM,19.187,0.0,
1305,09/29/21 05:00:00 AM,19.282,0.0,
1306,09/29/21 05:15:00 AM,19.282,0.0,
1307,09/29/21 05:30:00 AM,19.282,0.0,
1308,09/29/21 05:45:00 AM,19.187,0.0,
1309,09/29/21 06:00:00 AM,19.187,0.0,
1310,09/29/21 06:15:00 AM,19.092,0.0,
1311,09/29/21 06:30:00 AM,19.092,0.0,
1312,09/29/21 06:45:00 AM,19.092,0.0,
1313,09/29/21 07:00:00 AM,19.187,0.0,
1314,09/29/21 07:15:00 AM,19.282,0.0,
1315,09/29/21 07:30:00 AM,19.282,0.0,
1316,09/29/21 07:45:00 AM,19.377,0.0,
1317,09/29/21 08:00:00 AM,19.758,0.0,
1318,09/29/21 08:15:00 AM,20.138,0.0,
1319,09/29/21 08:30:00 AM,20.519,0.0,
1320,09/29/21 08:45:00 AM,20.996,0.0,
1321,09/29/21 09:00:00 AM,21.664,0.0,
1322,09/29/21 09:15:00 AM,22.333,0.0,
1323,09/29/21 09:30:00 AM,23.004,0.0,
1324,09/29/21 09:45:00 AM,23.869,0.0,
1325,09/29/21 10:00:00 AM,24.641,0.0,
1326,09/29/21 10:15:00 AM,25.125,0.0,
1327,09/29/21 10:30:00 AM,25.902,0.0,
1328,09/29/21 10:45:00 AM,26.097,0.0,
1329,09/29/21 11:00:00 AM,26.000,0.0,
1330,09/29/21 11:15:00 AM,27.665,0.0,
1331,09/29/21 11:30:00 AM,33.326,0.0,
1332,09/29/21 11:45:00 AM,36.079,0.0,
1333,09/29/21 12:00:00 PM,33.953,0.0,
1334,09/29/21 12:15:00 PM,31.983,0.0,
1335,09/29/21 12:30:00 PM,30.760,0.0,
1336,09/29/21 12:45:00 PM,30.255,0.0,
1337,09/29/21 01:00:00 PM,29.452,0.0,
1338,09/29/21 01:15:00 PM,29.652,0.0,
1339,09/29/21 01:30:00 PM,30.659,0.0,
1340,09/29/21 01:45:00 PM,29.853,0.0,
1341,09/29/21 02:00:00 PM,29.152,0.0,
1342,09/29/21 02:15:00 PM,28.754,0.0,
1343,09/29/21 02:30:00 PM,28.555,0.0,
1344,09/29/21 02:45:00 PM,29.853,0.0,
1345,09/29/21 03:00:00 PM,32.394,0.0,
1346,09/29/21 03:15:00 PM,33.326,0.0,
1347,09/29/21 03:30:00 PM,33.014,0.0,
1348,09/29/21 03:45:00 PM,30.356,0.0,
1349,09/29/21 04:00:00 PM,28.357,0.0,
1350,09/29/21 04:15:00 PM,27.764,0.0,
1351,09/29/21 04:30:00 PM,27.173,0.0,
1352,09/29/21 04:45:00 PM,26.585,0.0,
1353,09/29/21 05:00:00 PM,26.097,0.0,
1354,09/29/21 05:15:00 PM,25.319,0.0,
1355,09/29/21 05:30:00 PM,24.351,0.0,
1356,09/29/21 05:45:00 PM,23.869,0.0,
1357,09/29/21 06:00:00 PM,23.869,0.0,
1358,09/29/21 06:15:00 PM,23.773,0.0,
1359,09/29/21 06:30:00 PM,23.677,0.0,
1360,09/29/21 06:45:00 PM,23.484,0.0,
1361,09/29/21 07:00:00 PM,23.100,0.0,
1362,09/29/21 07:15:00 PM,22.717,0.0,
1363,09/29/21 07:30:00 PM,22.238,0.0,
1364,09/29/21 07:45:00 PM,21.760,0.0,
1365,09/29/21 08:00:00 PM,21.664,0.0,
1366,09/29/21 08:15:00 PM,21.760,0.0,
1367,09/29/21 08:30:00 PM,21.951,0.0,
1368,09/29/21 08:45:00 PM,22.142,0.0,
1369,09/29/21 09:00:00 PM,22.333,0.0,
1370,09/29/21 09:15:00 PM,22.333,0.0,
1371,09/29/21 09:30:00 PM,22.238,0.0,
1372,09/29/21 09:45:00 PM,22.142,0.0,
1373,09/29/21 10:00:00 PM,22.142,0.0,
1374,09/29/21 10:15:00 PM,22.046,0.0,
1375,09/29/21 10:30:00 PM,22.046,0.0,
1376,09/29/21 10:45:00 PM,21.951,0.0,
1377,09/29/21 11:00:00 PM,21.855,0.0,
1378,09/29/21 11:15:00 PM,21.760,0.0,
1379,09/29/21 11:30:00 PM,21.569,0.0,
1380,09/29/21 11:45:00 PM,21.282,0.0,
1381,09/30/21 12:00:00 AM,20.805,0.0,
1382,09/30/21 12:15:00 AM,20.234,0.0,
1383,09/30/21 12:30:00 AM,19.853,0.0,
1384,09/30/21 12:45:00 AM,19.853,0.0,
1385,09/30/21 01:00:00 AM,20.043,0.0,
1386,09/30/21 01:15:00 AM,19.948,0.0,
1387,09/30/21 01:30:00 AM,19.662,0.0,
1388,09/30/21 01:45:00 AM,19.187,0.0,
1389,09/30/21 02:00:00 AM,18.711,0.0,
1390,09/30/21 02:15:00 AM,18.426,0.0,
1391,09/30/21 02:30:00 AM,18.140,0.0,
1392,09/30/21 02:45:00 AM,17.950,0.0,
1393,09/30/21 03:00:00 AM,17.855,0.0,
1394,09/30/21 03:15:00 AM,17.665,0.0,
1395,09/30/21 03:30:00 AM,17.570,0.0,
1396,09/30/21 03:45:00 AM,17.570,0.0,
1397,09/30/21 04:00:00 AM,17.570,0.0,
1398,09/30/21 04:15:00 AM,17.570,0.0,
1399,09/30/21 04:30:00 AM,17.665,0.0,
1400,09/30/21 04:45:00 AM,17.855,0.0,
1401,09/30/21 05:00:00 AM,18.140,0.0,
1402,09/30/21 05:15:00 AM,18.140,0.0,
1403,09/30/21 05:30:00 AM,18.521,0.0,
1404,09/30/21 05:45:00 AM,18.996,0.0,
1405,09/30/21 06:00:00 AM,19.282,0.0,
1406,09/30/21 06:15:00 AM,19.377,0.0,
1407,09/30/21 06:30:00 AM,19.567,0.0,
1408,09/30/21 06:45:00 AM,19.758,0.0,
1409,09/30/21 07:00:00 AM,19.853,0.0,
1410,09/30/21 07:15:00 AM,19.853,0.0,
1411,09/30/21 07:30:00 AM,19.853,0.0,
1412,09/30/21 07:45:00 AM,19.758,0.0,
1413,09/30/21 08:00:00 AM,19.853,0.0,
1414,09/30/21 08:15:00 AM,19.948,0.0,
1415,09/30/21 08:30:00 AM,20.138,0.0,
1416,09/30/21 08:45:00 AM,20.615,0.0,
1417,09/30/21 09:00:00 AM,21.091,0.0,
1418,09/30/21 09:15:00 AM,21.664,0.0,
1419,09/30/21 09:30:00 AM,22.333,0.0,
1420,09/30/21 09:45:00 AM,22.621,0.0,
1421,09/30/21 10:00:00 AM,23.004,0.0,
1422,09/30/21 10:15:00 AM,22.238,0.0,
1423,09/30/21 10:30:00 AM,20.519,0.0,
1424,09/30/21 10:45:00 AM,19.187,0.0,
1425,09/30/21 11:00:00 AM,19.187,0.0,
1426,09/30/21 11:15:00 AM,19.472,10.8,
1427,09/30/21 11:30:00 AM,19.662,10.8,
1428,09/30/21 11:45:00 AM,20.519,10.8,
1429,09/30/21 12:00:00 PM,21.187,10.8,
1430,09/30/21 12:15:00 PM,21.187,10.8,
1431,09/30/21 12:30:00 PM,20.901,10.8,
1432,09/30/21 12:45:00 PM,20.805,10.8,
1433,09/30/21 01:00:00 PM,21.282,10.8,
1434,09/30/21 01:15:00 PM,21.760,10.8,
1435,09/30/21 01:30:00 PM,22.333,10.8,
1436,09/30/21 01:45:00 PM,21.664,10.8,
1437,09/30/21 02:00:00 PM,20.901,10.8,
1438,09/30/21 02:15:00 PM,20.138,10.8,
1439,09/30/21 02:30:00 PM,22.525,10.8,
1440,09/30/21 02:45:00 PM,23.677,10.8,
1441,09/30/21 03:00:00 PM,24.738,10.8,
1442,09/30/21 03:15:00 PM,25.902,10.8,
1443,09/30/21 03:30:00 PM,27.272,0.0,
1444,09/30/21 03:45:00 PM,26.292,0.0,
1445,09/30/21 04:00:00 PM,26.585,0.0,
1446,09/30/21 04:15:00 PM,26.683,0.0,
1447,09/30/21 04:30:00 PM,27.468,0.0,
1448,09/30/21 04:45:00 PM,27.173,0.0,
1449,09/30/21 05:00:00 PM,25.416,0.0,
1450,09/30/21 05:15:00 PM,24.158,0.0,
1451,09/30/21 05:30:00 PM,23.581,0.0,
1452,09/30/21 05:45:00 PM,23.100,0.0,
1453,09/30/21 06:00:00 PM,22.621,0.0,
1454,09/30/21 06:15:00 PM,21.855,0.0,
1455,09/30/21 06:30:00 PM,21.187,0.0,
1456,09/30/21 06:45:00 PM,20.424,0.0,
1457,09/30/21 07:00:00 PM,19.662,0.0,
1458,09/30/21 07:15:00 PM,18.996,0.0,
1459,09/30/21 07:30:00 PM,18.426,0.0,
1460,09/30/21 07:45:00 PM,18.045,0.0,
1461,09/30/21 08:00:00 PM,17.855,0.0,
1462,09/30/21 08:15:00 PM,17.665,0.0,
1463,09/30/21 08:30:00 PM,17.475,0.0,
1464,09/30/21 08:45:00 PM,17.189,0.0,
1465,09/30/21 09:00:00 PM,16.903,0.0,
1466,09/30/21 09:15:00 PM,16.713,10.8,
1467,09/30/21 09:30:00 PM,16.523,10.8,
1468,09/30/21 09:45:00 PM,16.237,10.8,
1469,09/30/21 10:00:00 PM,16.141,10.8,
1470,09/30/21 10:15:00 PM,15.951,10.8,
1471,09/30/21 10:30:00 PM,15.855,10.8,
1472,09/30/21 10:45:00 PM,15.760,10.8,
1473,09/30/21 11:00:00 PM,15.569,21.5,
1474,09/30/21 11:15:00 PM,15.378,21.5,
1475,09/30/21 11:30:00 PM,15.091,21.5,
1476,09/30/21 11:45:00 PM,14.804,21.5,
1477,10/01/21 12:00:00 AM,14.613,21.5,
1478,10/01/21 12:15:00 AM,14.517,21.5,
1479,10/01/21 12:30:00 AM,14.517,21.5,
1480,10/01/21 12:45:00 AM,14.421,21.5,
1481,10/01/21 01:00:00 AM,14.421,21.5,
1482,10/01/21 01:15:00 AM,14.230,21.5,
1483,10/01/21 01:30:00 AM,14.325,21.5,
1484,10/01/21 01:45:00 AM,14.325,21.5,
1485,10/01/21 02:00:00 AM,14.134,32.3,
1486,10/01/21 02:15:00 AM,14.038,32.3,
1487,10/01/21 02:30:00 AM,13.942,32.3,
1488,10/01/21 02:45:00 AM,13.750,32.3,
1489,10/01/21 03:00:00 AM,13.654,32.3,
1490,10/01/21 03:15:00 AM,13.461,32.3,
1491,10/01/21 03:30:00 AM,13.173,32.3,
1492,10/01/21 03:45:00 AM,12.980,32.3,
1493,10/01/21 04:00:00 AM,12.787,32.3,
1494,10/01/21 04:15:00 AM,12.690,32.3,
1495,10/01/21 04:30:00 AM,12.497,32.3,
1496,10/01/21 04:45:00 AM,12.304,32.3,
1497,10/01/21 05:00:00 AM,12.110,32.3,
1498,10/01/21 05:15:00 AM,12.110,32.3,
1499,10/01/21 05:30:00 AM,12.013,32.3,
1500,10/01/21 05:45:00 AM,12.013,32.3,
1501,10/01/21 06:00:00 AM,12.013,32.3,
1502,10/01/21 06:15:00 AM,12.207,32.3,
1503,10/01/21 06:30:00 AM,12.690,32.3,
1504,10/01/21 06:45:00 AM,13.558,32.3,
1505,10/01/21 07:00:00 AM,14.230,32.3,
1506,10/01/21 07:15:00 AM,14.613,32.3,
1507,10/01/21 07:30:00 AM,14.900,32.3,
1508,10/01/21 07:45:00 AM,15.187,32.3,
1509,10/01/21 08:00:00 AM,15.378,32.3,
1510,10/01/21 08:15:00 AM,15.760,32.3,
1511,10/01/21 08:30:00 AM,16.237,32.3,
1512,10/01/21 08:45:00 AM,16.618,32.3,
1513,10/01/21 09:00:00 AM,16.808,32.3,
1514,10/01/21 09:15:00 AM,16.903,32.3,
1515,10/01/21 09:30:00 AM,17.475,32.3,
1516,10/01/21 09:45:00 AM,18.426,32.3,
1517,10/01/21 10:00:00 AM,19.092,32.3,
1518,10/01/21 10:15:00 AM,20.138,32.3,
1519,10/01/21 10:30:00 AM,21.664,32.3,
1520,10/01/21 10:45:00 AM,23.196,32.3,
1521,10/01/21 11:00:00 AM,24.641,32.3,
1522,10/01/21 11:15:00 AM,25.805,21.5,
1523,10/01/21 11:30:00 AM,26.879,0.0,
1524,10/01/21 11:45:00 AM,27.862,0.0,
1525,10/01/21 12:00:00 PM,28.258,0.0,
1526,10/01/21 12:15:00 PM,28.853,0.0,
1527,10/01/21 12:30:00 PM,28.060,0.0,
1528,10/01/21 12:45:00 PM,29.252,0.0,
1529,10/01/21 01:00:00 PM,29.252,0.0,
1530,10/01/21 01:15:00 PM,29.853,0.0,
1531,10/01/21 01:30:00 PM,30.356,0.0,
1532,10/01/21 01:45:00 PM,28.357,0.0,
1533,10/01/21 02:00:00 PM,26.977,0.0,
1534,10/01/21 02:15:00 PM,26.683,0.0,
1535,10/01/21 02:30:00 PM,26.781,0.0,
1536,10/01/21 02:45:00 PM,26.879,0.0,
1537,10/01/21 03:00:00 PM,26.585,0.0,
1538,10/01/21 03:15:00 PM,26.195,0.0,
1539,10/01/21 03:30:00 PM,26.488,0.0,
1540,10/01/21 03:45:00 PM,25.805,0.0,
1541,10/01/21 04:00:00 PM,26.097,0.0,
1542,10/01/21 04:15:00 PM,25.416,0.0,
1543,10/01/21 04:30:00 PM,24.931,0.0,
1544,10/01/21 04:45:00 PM,24.641,0.0,
1545,10/01/21 05:00:00 PM,23.869,0.0,
1546,10/01/21 05:15:00 PM,23.581,0.0,
1547,10/01/21 05:30:00 PM,23.484,0.0,
1548,10/01/21 05:45:00 PM,23.196,0.0,
1549,10/01/21 06:00:00 PM,22.908,0.0,
1550,10/01/21 06:15:00 PM,22.621,0.0,
1551,10/01/21 06:30:00 PM,22.333,0.0,
1552,10/01/21 06:45:00 PM,21.569,0.0,
1553,10/01/21 07:00:00 PM,20.901,0.0,
1554,10/01/21 07:15:00 PM,20.329,0.0,
1555,10/01/21 07:30:00 PM,19.377,0.0,
1556,10/01/21 07:45:00 PM,18.521,0.0,
1557,10/01/21 08:00:00 PM,17.855,0.0,
1558,10/01/21 08:15:00 PM,17.284,0.0,
1559,10/01/21 08:30:00 PM,16.808,0.0,
1560,10/01/21 08:45:00 PM,16.523,0.0,
1561,10/01/21 09:00:00 PM,16.237,0.0,
1562,10/01/21 09:15:00 PM,16.046,10.8,
1563,10/01/21 09:30:00 PM,15.951,10.8,
1564,10/01/21 09:45:00 PM,15.760,10.8,
1565,10/01/21 10:00:00 PM,15.760,10.8,
1566,10/01/21 10:15:00 PM,15.664,10.8,
1567,10/01/21 10:30:00 PM,15.569,10.8,
1568,10/01/21 10:45:00 PM,15.378,10.8,
1569,10/01/21 11:00:00 PM,15.187,10.8,
1570,10/01/21 11:15:00 PM,14.900,10.8,
1571,10/01/21 11:30:00 PM,14.709,10.8,
1572,10/01/21 11:45:00 PM,14.517,10.8,
1573,10/02/21 12:00:00 AM,14.421,10.8,
1574,10/02/21 12:15:00 AM,14.325,10.8,
